Rule,technique ids
"alert tcp $EXTERNAL_NET any -> $SMTP_SERVERS 25 ( msg:""FILE-PDF JavaScript contained in an xml template embedded in a pdf attempt""; flow:to_server,established; flowbits:isset,file.pdf; file_data; content:""<template xmlns=""; content:""http|3A|//www.xfa.org/"",distance 1; content:""<event activity"",distance 0; content:""initialize"",within 50,distance 1; content:""application/x-javascript"",distance 0; metadata:policy max-detect-ips drop,policy security-ips drop; service:smtp; classtype:trojan-activity; sid:23611; rev:10; )",['T1027']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-WEBAPP Digi default password login attempt""; flow:to_server,established; http_header; content:""Authorization|3A|"",nocase; content:""cm9vdDpkYnBz"",fast_pattern,nocase; metadata:policy max-detect-ips drop; service:http; classtype:default-login-attempt; sid:37381; rev:3; )",['T1078']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 21 ( msg:""MALWARE-OTHER Keylogger Monitor.win32.perflogger""; flow:to_server,established; content:""USER|20|nacky8|0D 0A|"",nocase; flowbits:set,w32.perflogger; flowbits:noalert; metadata:policy max-detect-ips alert; service:ftp; classtype:trojan-activity; sid:19392; rev:8; )",['T1056']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""MALWARE-CNC JSP.Webshell.JSP2Shell inbound connection""; flow:to_server,established; http_uri; content:"".jsp?up=true&path="",fast_pattern,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:http; classtype:trojan-activity; gid:1; sid:61159; rev:1; )",['T1505']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.Careto plugin download""; flow:to_server,established; http_uri; content:""/ag/plugin.crx"",fast_pattern,nocase; metadata:impact_flag red,ruleset community; service:http; T1176; classtype:trojan-activity; sid:29789; rev:4; )",['T1176']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-OTHER Apache Log4j logging remote code execution attempt""; flow:to_server,established; http_client_body; content:""${lower:"",fast_pattern,nocase; pcre:""/\x24{(\x24{(upper|lower):j}|j)(\x24{(upper|lower):n}|n)(\x24{(upper|lower):d}|d)(\x24{(upper|lower):i}|i)(\x24{(upper|lower)::}|:)/i""; metadata:policy balanced-ips drop,policy connectivity-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; classtype:attempted-user; sid:58728; rev:5; )",['T1190']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-WEBAPP CA Total Defense management.asmx sql injection attempt""; flow:to_server,established; http_method; content:""POST""; http_uri; content:""/UNCWS/Management.asmx"",fast_pattern,nocase; http_header; content:!""SOAP"",nocase; http_client_body; pcre:""/(^|&)SelectedID=[^&]+?(\x3B|%3B)/im""; metadata:policy max-detect-ips drop,policy security-ips drop; service:http; classtype:attempted-admin; sid:24704; rev:10; )",['T1190']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 25 ( msg:""MALWARE-OTHER Keylogger netobserve runtime detection - email notification""; flow:to_server,established; content:""From|3A|"",nocase; content:""NETObserve"",distance 0,nocase; pcre:""/^From\x3a[^\r\n]*NETObserve/ims""; flowbits:set,NETObserve_SMTP; flowbits:noalert; service:smtp; classtype:successful-recon-limited; sid:8465; rev:6; )",['T1056']
"alert tcp $HOME_NET $HTTP_PORTS -> $EXTERNAL_NET any ( msg:""MALWARE-BACKDOOR Perl.Backdoor.STEADYPULSE webshell variant access""; flow:to_client,established; file_data; content:""<form action=|22 22| method=|22|GET|22|>""; content:""<input type=|22|text|22| name=|22|cmd|22|"",distance 0; content:""<input type=|22|text|22| name=|22|serverid|22|"",distance 0,fast_pattern; content:""<input type=|22|submit|22| value=|22|Run|22|>"",distance 0; metadata:impact_flag red,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; classtype:trojan-activity; sid:57463; rev:1; )",['T1071']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""MALWARE-BACKDOOR Perl.Backdoor.ATRIUM variant inbound cnc connection""; flow:to_server,established; http_uri; content:""/compcheckresult.cgi"",fast_pattern,nocase; content:""id="",nocase; pcre:""/[?&]id=/i""; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; classtype:trojan-activity; sid:57541; rev:1; )",['T1071']
"alert tcp $EXTERNAL_NET $FILE_DATA_PORTS -> $HOME_NET any ( msg:""MALWARE-OTHER Php.Webshell.Antichat download attempt""; flow:to_client,established; file_data; content:""<?""; content:""Antichat Shell"",fast_pattern,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:ftp-data,http,imap,pop3; classtype:trojan-activity; sid:59021; rev:1; )",['T1505']
"alert tcp $HOME_NET $HTTP_PORTS -> $EXTERNAL_NET any ( msg:""MALWARE-CNC Php.Webshell.IronShell outbound connection""; flow:to_client,established; file_data; content:""<title>"",nocase; content:"" ~ Shell I</title>"",within 100,fast_pattern,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:http; classtype:trojan-activity; gid:1; sid:61083; rev:1; )",['T1505']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 25 ( msg:""MALWARE-OTHER Keylogger cyber sitter runtime detection""; flow:to_server,established; flowbits:isset,cyberSitter_detection; content:""CYBERsitter"",nocase; content:""appears"",distance 0,nocase; content:""to"",distance 0,nocase; content:""be"",distance 0,nocase; content:""functioning"",distance 0,nocase; pcre:""/CYBERsitter\s+appears\s+to\s+be\s+functioning/ims""; metadata:policy max-detect-ips drop; service:smtp; classtype:successful-recon-limited; sid:13768; rev:6; )",['T1056']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-OTHER Apache Log4j logging remote code execution attempt""; flow:to_server,established; http_client_body; content:""%24{"",fast_pattern,nocase; pcre:""/%24\x7b.{0,200}(%(25)?24|\x24)(%(25)?7b|\x7b).{0,200}(%(25)?3a|\x3a)(%(25)?(27|2d|5c|22)|[\x27\x2d\x5c\x22])*([jndi\x7d\x3a\x2d]|(%(25)?(7d|3a|2d))|(%(25)?5c|\x5c)u00[a-f0-9]{2}){1,4}(%(25)?(22|27)|[\x22\x27])?(%(25)?(3a|7d)|[\x3a\x7djndi])/i""; metadata:policy balanced-ips drop,policy connectivity-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; classtype:attempted-user; sid:58785; rev:4; )",['T1190']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 25 ( msg:""MALWARE-OTHER Keylogger computer monitor 1.1 by lastcomfort runtime detection""; flow:to_server,established; content:""X-Mailer|3A|"",nocase; content:""Computer"",distance 0,nocase; content:""Monitor"",distance 0,nocase; pcre:""/^X-Mailer\x3A[^\r\n]*Computer\s+Monitor/ims""; flowbits:set,ComputerMonitor11_detection; flowbits:noalert; metadata:policy max-detect-ips alert; service:smtp; classtype:successful-recon-limited; sid:13243; rev:7; )",['T1056']
"alert tcp $HOME_NET 456 -> $EXTERNAL_NET any ( msg:""MALWARE-OTHER Keylogger remotekeylog.b runtime detection - fun""; flow:to_client,established; flowbits:isset,RemoteKeyLog.b.Fun_detection; content:""WND"",depth 3; metadata:policy max-detect-ips drop; classtype:successful-recon-limited; sid:12136; rev:5; )",['T1056']
"alert udp $EXTERNAL_NET any -> $HOME_NET 15164 ( msg:""MALWARE-OTHER Keylogger activity monitor 3.8 runtime detection - agent status monitoring""; content:""|00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00|"",depth 16; classtype:successful-recon-limited; sid:7547; rev:8; )",['T1056']
"alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any ( msg:""EXPLOIT-KIT Sweet Orange exploit kit obfuscated payload download""; flow:to_client,established; flowbits:isset,java_user_agent; file_data; content:""|22 2A|"",depth 2; content:""s"",within 1,distance 2; content:""|27|"",within 1,distance 3; metadata:policy max-detect-ips drop,policy security-ips drop; service:http; classtype:trojan-activity; sid:25391; rev:5; )",['T1027']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 25 ( msg:""MALWARE-OTHER Keylogger apophis spy 1.0 runtime detection""; flow:to_server,established; content:""X-Mailer|3A|"",nocase; content:""A-Spy"",distance 0,nocase; content:""Server"",distance 0,nocase; pcre:""/^X-Mailer\x3a[^\r\n]*A-Spy[^\r\n]*Server/ims""; metadata:policy max-detect-ips drop; service:smtp; classtype:successful-recon-limited; sid:12049; rev:6; )",['T1056']
"alert tcp $HOME_NET $HTTP_PORTS -> $EXTERNAL_NET any ( msg:""MALWARE-CNC Php.Webshell.DToolPro outbound connection attempt""; flow:to_client,established; file_data; content:""<script"",nocase; content:""function enviaCMD()"",fast_pattern,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:http; classtype:trojan-activity; gid:1; sid:60402; rev:1; )",['T1505']
"alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any ( msg:""BROWSER-PLUGINS Novell iPrint ActiveX client browser plugin call-back-url buffer overflow attempt""; flow:to_client,established; file_data; content:""clsid|3A|36723F97-7AA0-11D4-8919-FF2D71D0D32C"",fast_pattern,nocase; content:""call-back-url""; pcre:""/name\s*=\s*(?P<q1>\x22|\x27|)call-back-url(?P=q1)/ims""; pcre:""/value\s*=\s*[\x27\x22][^\x27\x22]{257}/ims""; metadata:policy max-detect-ips drop; service:http; classtype:attempted-user; sid:19925; rev:8; )",['T1176']
"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP HTTP request with negative Content-Length attempt""; flow:to_server,established; http_header; content:""Content-Length|3A|"",nocase; content:!""|0D|"",within 10; content:!""|0A|"",within 10; pcre:""/Content-Length\x3A\s*[2-9][0-9]{9}/i""; metadata:policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; classtype:misc-attack; sid:2278; rev:36; )",['T1204']
"alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any ( msg:""BROWSER-WEBKIT Apple WebKit QuickTime plugin content-type http header buffer overflow attempt""; flow:to_client,established; flowbits:isset,file.quicktime|file.smil; http_header; content:""Content-Type: ""; content:!""|3B|"",within 255; content:!""|0A|"",within 255; metadata:policy max-detect-ips drop; service:http; classtype:attempted-user; sid:29394; rev:8; )",['T1176']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.OilRig variant outbound connection""; flow:to_server,established; http_uri; content:""/khc?"",depth 5; pcre:""/\x2fkhc\x3f[A-F0-9]{3,84}$/""; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; classtype:attempted-user; sid:47899; rev:2; )",['T1071']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 25 ( msg:""MALWARE-OTHER Keylogger ghost Keylogger runtime detection""; flow:to_server,established; flowbits:isset,ghost_keylogger_start; content:""[Static"",nocase; content:""Text]"",distance 0,nocase; pcre:""/^\s*\x5BStatic\s+Text\x5D/ims""; service:smtp; classtype:successful-recon-limited; sid:9650; rev:9; )",['T1056']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-WEBAPP ABB default password login attempt""; flow:to_server,established; http_header; content:""Authorization|3A|"",nocase; content:""c2VydmljZTpBQkI4MDB4QQ=="",fast_pattern,nocase; metadata:policy max-detect-ips drop; service:http; classtype:default-login-attempt; sid:37378; rev:3; )",['T1078']
"alert udp $HOME_NET any -> $EXTERNAL_NET 53 ( msg:""MALWARE-CNC FrameworkPOS data exfiltration through DNS - beacon message""; flow:to_server; content:""|06|beacon""; content:""dc"",within 6,distance 3,nocase; content:""dc"",within 6,distance 2,nocase; content:""dc"",within 6,distance 2,nocase; metadata:impact_flag red; service:dns; classtype:trojan-activity; sid:32312; rev:3; )",['T1020']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Js.Keylogger.Scanbox outbound connection""; flow:to_server,established; http_uri; content:""/file/i/recv.php"",fast_pattern,nocase; http_method; content:""POST""; metadata:impact_flag red; service:ftp-data,http,imap,pop3; classtype:trojan-activity; sid:42925; rev:4; )",['T1056']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Trojan-Spy.Win32.PerfectKeylogger variant outbound connection""; flow:to_server,established; http_uri; content:""/1stupload.php"",nocase; http_client_body; content:""name=|22|username|22 0D 0A|"",nocase; content:""name=|22|computername|22 0D 0A|"",nocase; metadata:impact_flag red; service:http; classtype:trojan-activity; sid:19568; rev:9; )",['T1056']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-OTHER Apache Log4j logging remote code execution attempt""; flow:to_server,established; http_client_body; content:""${upper:"",fast_pattern,nocase; pcre:""/\x24{(\x24{(upper|lower):j}|j)(\x24{(upper|lower):n}|n)(\x24{(upper|lower):d}|d)(\x24{(upper|lower):i}|i)(\x24{(upper|lower)::}|:)/i""; metadata:policy balanced-ips drop,policy connectivity-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; classtype:attempted-user; sid:58733; rev:5; )",['T1190']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 25 ( msg:""MALWARE-OTHER Keylogger PerfectKeylogger runtime detection - flowbit set 1""; flow:to_server,established; content:""X-Mailer|3A| CSMTPConnection"",depth 256,nocase; flowbits:set,PerfectKeylogger1; flowbits:noalert; service:smtp; classtype:successful-recon-limited; sid:7544; rev:8; )",['T1056']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 20 ( msg:""MALWARE-OTHER Keylogger radar spy 1.0 runtime detection - send html log""; flow:to_client,established; content:""<title>New Page 1</title>"",nocase; content:""Log Started |3A|"",distance 0,fast_pattern,nocase; metadata:policy max-detect-ips drop; classtype:successful-recon-limited; sid:10167; rev:7; )",['T1056']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""MALWARE-OTHER Php.Webshell.CWShell inbound connection attempt""; flow:to_server,established; http_uri; content:"".php"",nocase; http_client_body; content:""connectback=Connect+Back"",fast_pattern,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:http; classtype:trojan-activity; sid:59350; rev:1; )",['T1505']
"alert udp $HOME_NET any -> $EXTERNAL_NET 53 ( msg:""MALWARE-CNC Win.Trojan.UDPOS outbound data exfiltration""; flow:to_server; isdataat:150; content:""|0F|""; content:""|04|note"",within 5,distance 15,fast_pattern; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:dns; T1020; classtype:trojan-activity; sid:45968; rev:2; )",['T1020']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""INDICATOR-COMPROMISE PhpSploit backdoor communication attempt""; flow:to_server,established; http_header; content:"": ZWNobyAiP"",fast_pattern,nocase; metadata:policy max-detect-ips drop,policy security-ips drop; service:http; classtype:trojan-activity; sid:50953; rev:1; )",['T1505']
"alert tcp $HOME_NET 456 -> $EXTERNAL_NET any ( msg:""MALWARE-OTHER Keylogger remotekeylog.b runtime detection - init connection""; flow:to_client,established; content:""WNDkServer"",depth 10; metadata:policy max-detect-ips drop; classtype:successful-recon-limited; sid:12128; rev:5; )",['T1056']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 25 ( msg:""MALWARE-OTHER Keylogger clogger 1.0 runtime detection - send log through email""; flow:to_server,established; flowbits:isset,Clogger_SendLogOut2; content:""<----------- Fin du Fichier ----------- >"",fast_pattern,nocase; service:smtp; classtype:successful-recon-limited; sid:7847; rev:8; )",['T1056']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-WEBAPP Schneider default password login attempt""; flow:to_server,established; http_header; content:""Authorization|3A|"",nocase; content:""QWRtaW5pc3RyYXRvcjpHYXRld2F5"",fast_pattern,nocase; metadata:policy max-detect-ips drop; service:http; classtype:default-login-attempt; sid:37392; rev:3; )",['T1078']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-WEBAPP NOVUS AUTOMATION default password login attempt""; flow:to_server,established; http_header; content:""Authorization|3A|"",nocase; content:""c3VwZXJ2aWV3OnN1cGVydmlldw=="",fast_pattern,nocase; metadata:policy max-detect-ips drop; service:http; classtype:default-login-attempt; sid:37388; rev:3; )",['T1078']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 25 ( msg:""MALWARE-OTHER Keylogger computerspy runtime detection""; flow:to_server,established; content:""From|3A| keys<keys@hotpop.com>"",fast_pattern,nocase; service:smtp; classtype:successful-recon-limited; sid:6221; rev:9; )",['T1056']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""MALWARE-CNC Php.Webshell.GReatPost inbound connection attempt""; flow:to_server,established; http_client_body; content:""command="",fast_pattern,nocase; content:""curdir="",nocase; content:""submit_btn="",nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:http; classtype:trojan-activity; gid:1; sid:60825; rev:1; )",['T1505']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""MALWARE-OTHER Php.Webshell.Bypass inbound connection attempt""; flow:to_server,established; http_uri; content:"".php?path=|2F|"",fast_pattern,nocase; content:""&x="",nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:http; classtype:trojan-activity; sid:59259; rev:1; )",['T1505']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.GateKeylogger outbound connection - keystorkes""; flow:to_server,established; http_uri; content:""/News/gate.php?"",fast_pattern,nocase; http_client_body; content:""<br><br><b><big>""; http_uri; pcre:""/\/News\/gate\.php\x3f[a-f0-9]{32}\x3d\d/i""; metadata:impact_flag red,ruleset community; service:http; T1056; classtype:trojan-activity; sid:38559; rev:3; )",['T1056']
