Rule,MITRE Technique ID
"alert tcp $HOME_NET any -> $EXTERNAL_NET [25,587] ( msg:""MALWARE-CNC Win.Trojan.HawkEye keylogger exfiltration attempt""; flow:to_server,established; content:""Subject: HawkEye Keylogger |7C|"",fast_pattern,nocase; metadata:impact_flag red,ruleset community; service:smtp; T1020; T1056; classtype:trojan-activity; sid:39911; rev:3; )",['T1020']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-OTHER Perl webshell upload attempt""; flow:to_server,established; file_data; content:""|FF D8 FF|"",depth 3; content:""/usr/bin/perl"",distance 0,nocase; metadata:policy max-detect-ips drop,policy security-ips drop; service:http; classtype:attempted-user; sid:49459; rev:2; )",['T1190']
"alert tcp $HOME_NET $HTTP_PORTS -> $EXTERNAL_NET any ( msg:""MALWARE-CNC Php.Webshell.DiveShell outbound connection attempt""; flow:to_client,established; file_data; content:""command_hist[current_line] = document.shell.command.value|3B|"",fast_pattern,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:http; classtype:trojan-activity; gid:1; sid:60338; rev:1; )",['T1505']
"alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any ( msg:""BROWSER-PLUGINS Microsoft Windows Remote Desktop Client ActiveX function call access""; flow:to_client,established; file_data; content:""MsRDP.MsRDP"",nocase; pcre:""/(?P<c>\w+)\s*=\s*(\x22MsRDP\.MsRDP(\.\d)?\x22|\x27MsRDP\.MsRDP(\.\d)?\x27)\s*\x3b.*(?P<v>\w+)\s*=\s*new\s*ActiveXObject\s*\(\s*(?P=c)\s*\)(\s*\.\s*MsRdpClientShell\.RdpFileContents\s*|.*(?P=v)\s*\.\s*MsRdpClientShell\.RdpFileContents\s*)|(?P<n>\w+)\s*=\s*new\s*ActiveXObject\s*\(\s*(\x22MsRDP\.MsRDP(\.\d)?\x22|\x27MsRDP\.MsRDP(\.\d)?\x27)\s*\)(\s*\.\s*MsRdpClientShell\.RdpFileContents\s*|.*(?P=n)\s*\.\s*MsRdpClientShell\.RdpFileContents)\s*=/Oims""; metadata:policy max-detect-ips drop; service:http; classtype:attempted-user; sid:15863; rev:16; )",['T1021']
"alert udp $HOME_NET any -> $EXTERNAL_NET 53 ( msg:""MALWARE-CNC Win.Trojan.Bledoor TCP tunnel in UDP""; flow:to_server; content:""|08 00 45|"",depth 3,offset 12; content:""|00 00|"",within 2,distance 5; content:""|06|"",within 1,distance 1; content:""|00 00 00 00|"",within 4,distance 18; metadata:impact_flag red,policy max-detect-ips drop; service:dns; classtype:trojan-activity; sid:24087; rev:6; )",['T1048']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Installation Keylogger Osx.Trojan.Mokes data exfiltration""; flow:to_server,established,only_stream; content:""GET /v1 HTTP/1.1"",depth 16,fast_pattern; http_header; content:""Connection: ""; content:""User-Agent: ""; content:""Accept-Encoding: ""; content:""Accept-Language: ""; content:""Host: ""; detection_filter:track by_src,count 3,seconds 6; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; T1020; T1056; classtype:trojan-activity; sid:46482; rev:6; )",['T1020']
"alert udp $EXTERNAL_NET 53 -> $HOME_NET any ( msg:""MALWARE-CNC Cobalt Strike DNS beacon inbound TXT record""; flow:to_client; content:""|00 01 00 01|"",depth 4,offset 4; content:""|0A|_domainkey"",distance 0; content:""|00 00 10 00 01 C0 0C 00 10 00 01 00 00 00 02 01 00 FF|v=DKIM1|5C 3B| p="",distance 0; metadata:impact_flag red,policy max-detect-ips drop,ruleset community; service:dns; classtype:trojan-activity; sid:56592; rev:1; )",['T1043']
"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP DELETE attempt""; flow:to_server,established; content:""DELETE "",depth 7,nocase; metadata:ruleset community; service:http; classtype:web-application-activity; sid:1603; rev:13; )",['T1592']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 25 ( msg:""MALWARE-OTHER Keylogger email spy monitor 6.9 runtime detection""; flow:to_server,established; content:""X-Mailer|3A|"",nocase; content:""Chilkat"",distance 0,nocase; content:""Software"",distance 0,nocase; content:""Inc"",distance 0,nocase; pcre:""/^X\x2DMailer\x3A[^\r\n]*Chilkat\s+Software\s+Inc/ims""; flowbits:set,EmailSpyMonitor_detection; flowbits:noalert; metadata:policy max-detect-ips alert; service:smtp; classtype:successful-recon-limited; sid:13280; rev:7; )",['T1056']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-OTHER Executable control panel file download request""; flow:to_server,established; http_uri; content:"".cpl"",fast_pattern,nocase; pcre:""/\x2ecpl([\?\x5c\x2f]|$)/ims""; metadata:policy max-detect-ips drop,policy security-ips alert; service:http; classtype:misc-activity; sid:33941; rev:5; )",['T1218']
"alert tcp $HOME_NET $HTTP_PORTS -> $EXTERNAL_NET any ( msg:""MALWARE-OTHER Php.Webshell.CrewShell outbound connection attempt""; flow:to_client,established; file_data; content:""<br>Current_file:"",fast_pattern,nocase; content:""<br>Start_dir:"",nocase; content:""<br>Free Space:"",nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:http; classtype:trojan-activity; gid:1; sid:60286; rev:1; )",['T1505']
"alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any ( msg:""BROWSER-PLUGINS Microsoft Internet Explorer WMI ASDI Extension ActiveX object access""; flow:to_client,established; file_data; content:""F0975AFE-5C7F-11D2-8B74-00104B2AFB41"",fast_pattern,nocase; pcre:""/<OBJECT\s+[^>]*classid\s*=\s*[\x22\x27]?\s*clsid\s*\x3a\s*\x7B?\s*F0975AFE-5C7F-11D2-8B74-00104B2AFB41/is""; service:http; classtype:attempted-user; sid:4236; rev:16; )",['T1047']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""MALWARE-OTHER Php.Webshell.Generic upload attempt""; flow:to_server,established; file_data; content:""<?""; content:""function deltree($deldir) "",fast_pattern,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:http; classtype:trojan-activity; sid:59094; rev:1; )",['T1505']
"alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any ( msg:""BROWSER-IE Microsoft Internet Explorer javascript onload document.write obfuscation overflow attempt""; flow:to_client,established; file_data; content:""document.write"",nocase; pcre:""/document\.write\(([^\x22\x27\x29\x3B]*([\x22\x27]))((?(?=\2)\2(?1)))\x3C(?3)b(?3)o(?3)d(?3)y(?3)\s*(?3)o(?3)n(?3)l(?3)o(?3)a(?3)d(?3)\s*(?3)=(?3)\s*(?3)w(?3)i(?3)n(?3)d(?3)o(?3)w(?3)\x28(?3)\x29/ims""; metadata:policy max-detect-ips drop; service:http; classtype:attempted-user; sid:4916; rev:15; )",['T1027']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-OTHER Apache Log4j logging remote code execution attempt""; flow:to_server,established; http_client_body; content:""$%7b"",fast_pattern,nocase; pcre:""/\x24%7b.{0,200}(%(25)?24|\x24)(%(25)?7b|\x7b).{0,200}(%(25)?3a|\x3a)(%(25)?(27|2d|5c|22)|[\x27\x2d\x5c\x22])*([jndi\x7d\x3a\x2d]|(%(25)?(7d|3a|2d))|(%(25)?5c|\x5c)u00[a-f0-9]{2}){1,4}(%(25)?(22|27)|[\x22\x27])?(%(25)?(3a|7d)|[\x3a\x7djndi])/i""; metadata:policy balanced-ips drop,policy connectivity-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; classtype:attempted-user; sid:58788; rev:4; )",['T1190']
"alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any ( msg:""EXPLOIT-KIT Nuclear exploit kit obfuscated file download""; flow:to_client,established; content:""Content-Disposition|3A 20|inline|3B 20|filename=|0D 0A 0D 0A 3F 0B D4 6C 4F 48 61 50|"",fast_pattern,nocase; metadata:impact_flag red,policy max-detect-ips drop,policy security-ips drop; service:http; classtype:trojan-activity; sid:33983; rev:5; )",['T1027']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 25 ( msg:""MALWARE-OTHER Keylogger systemsleuth runtime detection""; flow:to_server,established; content:""X-Mailer|3A|"",nocase; content:""SystemSleuth"",distance 0,nocase; pcre:""/^X-Mailer\x3a[^\r\n]*SystemSleuth/ims""; metadata:policy max-detect-ips drop; service:smtp; classtype:successful-recon-limited; sid:10181; rev:11; )",['T1056']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""MALWARE-CNC Php.Webshell.DToolPro inbound connection attempt""; flow:to_server,established; http_uri; content:"".php"",nocase; pkt_data; content:""?&cmd="",fast_pattern,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:http; classtype:trojan-activity; gid:1; sid:60401; rev:1; )",['T1505']
"alert tcp $EXTERNAL_NET any -> $SMTP_SERVERS 25 ( msg:""MALWARE-OTHER OSX.Trojan.Renepo rootkit upload attempt""; flow:to_server,established; file_data; content:""|22|opener: wrote LittleSnitch StartupParameters.plist |22| |3E 3E| |2F|.performance.txt"",fast_pattern,nocase; metadata:impact_flag red,policy max-detect-ips drop,policy security-ips drop; service:smtp; classtype:trojan-activity; sid:27961; rev:3; )",['T1014']
"alert tcp $EXTERNAL_NET $FILE_DATA_PORTS -> $HOME_NET any ( msg:""MALWARE-OTHER Win.Trojan.Retefe variant malicious certificate installation page""; flow:to_client,established; file_data; content:""icanhazip.com"",fast_pattern,nocase; content:""powershell"",nocase; content:""-Exec"",within 35,nocase; content:""Sleep"",nocase; content:""taskkill"",within 35,nocase; content:""iexplore"",within 35,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:ftp-data,http,imap,pop3; classtype:trojan-activity; sid:39755; rev:3; )",['T1059']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 25 ( msg:""MALWARE-OTHER Keylogger findnot guarddog 4.0 runtime detection""; flow:to_server,established; content:""From|3A|"",nocase; content:""|22|FindNot"",distance 0,nocase; content:""GuardDog|22|"",distance 0,nocase; pcre:""/^From\x3A[^\r\n]*\x22FindNot\s+GuardDog\x22/ims""; flowbits:set,FindNotGuardDog_detection; flowbits:noalert; metadata:policy max-detect-ips alert; service:smtp; classtype:successful-recon-limited; sid:13479; rev:7; )",['T1056']
"alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any ( msg:""EXPLOIT-KIT unknown exploit kit obfuscated landing page""; flow:to_client,established; file_data; content:""[]]}|7C|}{$$$$]}$]]}]]$|7C|$}$]$+]}]/$/]/${$$]$]]]]])$)$|7C|]/$+"",fast_pattern,nocase; metadata:policy max-detect-ips drop,policy security-ips drop; service:http; classtype:attempted-user; sid:21108; rev:7; )",['T1027']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 25 ( msg:""MALWARE-OTHER Keylogger handy keylogger runtime detection""; flow:to_server,established; content:""Subject|3A| "",nocase; content:""Handy Keylogger|3A|"",distance 0,nocase; content:""PRODUCED BY HANDY KEYLOGGER LOG PARSER"",distance 0,nocase; service:smtp; classtype:successful-recon-limited; sid:6340; rev:9; )",['T1056']
"alert tcp $EXTERNAL_NET any -> $HOME_NET 53 ( msg:""PROTOCOL-DNS TCP inverse query""; flow:to_server,established; byte_test:1,<,16,4; byte_test:1,&,8,4; metadata:policy max-detect-ips drop,ruleset community; service:dns; classtype:attempted-recon; sid:2922; rev:12; )",['T1071']
"alert tcp $EXTERNAL_NET any -> $HOME_NET 445 ( msg:""MALWARE-CNC Win.Trojan.BasicPipeShell variant communication attempt""; flow:to_server,established; content:""|FE|SMB"",depth 4,offset 4; content:""|0B 00|"",within 2,distance 8; content:""|70 00 69 00 70 00 65 00 73 00 68 00 65 00 6C 00 6C 00 2D 00 70 00 69 00 70 00 65 00 6E 00 61 00 6D 00 65 00|""; metadata:policy max-detect-ips drop,ruleset community; service:netbios-ssn; classtype:trojan-activity; sid:56891; rev:1; )",['T1071']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-WEBAPP Microsoft Exchange autodiscover server side request forgery attempt""; flow:to_server,established; http_uri; content:""/autodiscover"",fast_pattern,nocase; http_cookie; content:""Email="",nocase; pcre:""/Email=[^\x3b\r\n]*?(\x2f|%(25)?2f)autodiscover/i""; metadata:policy balanced-ips drop,policy connectivity-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; classtype:attempted-admin; gid:1; sid:57983; rev:5; )",['T1190']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.Oilrig variant outbound connection""; flow:to_server,established; http_header; content:""User-Agent: Microsoft BITS/7.7"",fast_pattern,nocase; content:""Referer: https://www.google.com""; metadata:impact_flag red; service:http; classtype:trojan-activity; sid:41435; rev:3; )",['T1197']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Cobalt Strike beacon outbound connection attempt""; flow:to_server,established; content:""nyt-gdpr=0|3B|nyt-purr=cfh|3B|nyt-geo=US}"",fast_pattern,nocase; pcre:""/^GET\s(?:\/ads\/google|\/vi-assets\/static-assets|\/v1\/preferences|\/idcta\/translations|\/v2\/preferences)/""; metadata:impact_flag red,policy max-detect-ips drop,ruleset community; service:http; classtype:attempted-user; sid:56615; rev:1; )",['T1102']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 25 ( msg:""MALWARE-OTHER Keylogger computer monitor 1.1 by lastcomfort runtime detection""; flow:to_server,established; flowbits:isset,ComputerMonitor11_detection; content:""Computer"",nocase; content:""Monitor"",distance 0,nocase; content:""by"",distance 0,nocase; content:""Lastcomfort"",distance 0,nocase; pcre:""/Computer\s+Monitor\s+by\s+Lastcomfort/ims""; metadata:policy max-detect-ips drop; service:smtp; classtype:successful-recon-limited; sid:13244; rev:6; )",['T1056']
"alert tcp $EXTERNAL_NET $FILE_DATA_PORTS -> $HOME_NET any ( msg:""BROWSER-PLUGINS CTSWebProxy ActiveX privilege escalation attempt""; flow:to_client,established; flowbits:isset,file.exe; file_data; content:""TSWbPrxy.exe"",fast_pattern,nocase; content:""PSHCMD"",nocase; content:""powershell.exe"",nocase; metadata:policy max-detect-ips drop,policy security-ips drop; service:ftp-data,http,imap,pop3; classtype:attempted-admin; sid:47461; rev:2; )",['T1059']
"alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any ( msg:""MALWARE-CNC Cobalt Strike beacon inbound connection attempt""; flow:to_client,established; content:""x-timer: S1580937960.346550,VS0,VE0"",fast_pattern,nocase; content:""Cache-Control: public,max-age=31536000""; content:""Server: UploadServer""; content:""Vary: Accept-Encoding, Fastly-SSL""; content:""x-api-version: F-X""; content:""x-Firefox-Spdy: h2""; content:""x-served-by: cache-mdw17344-MDW""; metadata:impact_flag red,policy max-detect-ips drop,ruleset community; service:http; classtype:attempted-user; sid:56617; rev:1; )",['T1102']
"alert tcp $HOME_NET $HTTP_PORTS -> $EXTERNAL_NET any ( msg:""MALWARE-OTHER Php.Webshell.CmdShell outbound connection attempt""; flow:to_client,established; file_data; content:""<input type=|22|TEXT|22| name=|22|cmd|22 20|"",fast_pattern,nocase; content:""<input type=|22|SUBMIT|22| value=|22|Execute|22|>"",nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:http; classtype:trojan-activity; gid:1; sid:60471; rev:1; )",['T1505']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 25 ( msg:""MALWARE-OTHER Keylogger computer monitor 1.1 by lastcomfort runtime detection""; flow:to_server,established; content:""X-Mailer|3A|"",nocase; content:""Computer"",distance 0,nocase; content:""Monitor"",distance 0,nocase; pcre:""/^X-Mailer\x3A[^\r\n]*Computer\s+Monitor/ims""; flowbits:set,ComputerMonitor11_detection; flowbits:noalert; metadata:policy max-detect-ips alert; service:smtp; classtype:successful-recon-limited; sid:13243; rev:7; )",['T1056']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-OTHER Apache Log4j logging remote code execution attempt""; flow:to_server,established; http_client_body; content:""%2524%257B"",fast_pattern,nocase; pcre:""/%2524%257b.{0,200}(%(25)?24|\x24)(%(25)?7b|\x7b).{0,200}(%(25)?3a|\x3a)(%(25)?(27|2d|5c|22)|[\x27\x2d\x5c\x22])*([jndi\x7d\x3a\x2d]|(%(25)?(7d|3a|2d))|(%(25)?5c|\x5c)u00[a-f0-9]{2}){1,4}(%(25)?(22|27)|[\x22\x27])?(%(25)?(3a|7d)|[\x3a\x7djndi])/i""; metadata:policy balanced-ips drop,policy connectivity-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; classtype:attempted-user; sid:58784; rev:4; )",['T1190']
"alert tcp $EXTERNAL_NET 443 -> $HOME_NET any ( msg:""SERVER-WEBAPP SSL certificate with null issuer rdnSequence fields detected""; flow:to_client,established; ssl_state:server_hello; content:""|30 07 06 03 55 04 06 13 00 31 09 30 07 06 03 55 04 08 13 00 31 09 30 07 06 03 55 04 07 13 00 31 09 30 07 06 03 55 04 0A 13 00 31 09 30 07 06 03 55 04 0B 13 00 31 09 30 07 06 03 55 04 03 13 00|"",fast_pattern,nocase; metadata:policy max-detect-ips drop,ruleset community; service:ssl; classtype:misc-activity; sid:47640; rev:2; )",['T1102']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""MALWARE-CNC Php.Webshell.IronShell inbound connection""; flow:to_server,established; http_uri; content:"".php?p="",fast_pattern,nocase; content:""&dir="",nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:http; classtype:trojan-activity; gid:1; sid:61084; rev:1; )",['T1505']
"alert tcp $EXTERNAL_NET $FILE_DATA_PORTS -> $HOME_NET any ( msg:""INDICATOR-OBFUSCATION known packer routine with secondary obfuscation""; flow:to_client,established; file_data; content:""eval(function(p,a,c,k,e,r)"",fast_pattern,nocase; metadata:policy max-detect-ips drop,ruleset community; service:ftp-data,http,imap,pop3; T1027; T1140; classtype:misc-activity; sid:23621; rev:9; )",['T1189']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 25 ( msg:""MALWARE-OTHER Keylogger boss everyware runtime detection""; flow:to_server,established; content:""X-Mailer|3A| Boss Everyware"",fast_pattern,nocase; service:smtp; classtype:successful-recon-limited; sid:6220; rev:11; )",['T1056']
