Sid,Response,Without_Limit_Prompt_Without_Competition_Without_Limit_Return,Without_Limit_Prompt_Without_Competition_With_Limit_Return,Without_Limit_Prompt_With_Competition_Without_Limit_Return,Without_Limit_Prompt_With_Competition_With_Limit_Return,True_labels
1425,"
 [
   {
     ""Sid"": ""1425"",
     ""Technique ID"": ""T1113"",
     ""Technique Name"": ""Screen Capture"",
     ""Quotes"": [],
     ""Explanation"": ""This rule detects attempts to upload files with the \""form-data\"" and \""Content-Disposition\"" headers, which could be used to upload malicious files or scripts to the server. Screen capture can be used to gather sensitive information over the course of an operation, such as capturing screenshots of the user's desktop to gather information about the user's activities or the system's configuration.""
   }
 ]
 {
 ""Sid"": ""1425"",
 ""Technique ID"": ""T1114"",
 ""Technique Name"": ""Email Collection"",
 ""Quotes"": [],
 ""Explanation"": ""The rule detects attempts to upload files through a content-disposition header, which could be used to collect email addresses or other sensitive information via a web application""
 }{""Sid"": ""1425"", ""Technique ID"": ""T1110"", ""Technique Name"": ""Brute Force"", ""Quotes"": [], ""Explanation"": ""The rule looks for content-disposition header in HTTP traffic, which is commonly used for file uploads. Brute force attacks can involve repeatedly trying different passwords or combinations to gain access to a system or account, and this rule may be able to detect such attempts by identifying suspicious file upload attempts.""}","['T1110', 'T1113', 'T1114', 'T1105', 'T1195', 'T1137', 'T1055', 'T1190', 'T1112', 'T1134', 'T1132']","['T1190', 'T1110']","['T1113', 'T1114', 'T1110']","['T1113', 'T1114']",['T1155']
35471,"
 [
   {
     ""Sid"": ""35471"",
     ""Technique ID"": ""T1041"",
     ""Technique Name"": ""Exfiltration Over C2 Channel"",
     ""Quotes"": [],
     ""Explanation"": ""The rule detects outbound connections to port 6666, which is a common port used by malware for command and control (C2) communication. The rule also detects the presence of specific strings in the HTTP request, which are indicative of malware exfiltrating data over the C2 channel.""
   },
   {
     ""Sid"": ""35471"",
     ""Technique ID"": ""T1136"",
     ""Technique Name"": ""Create Account"",
     ""Quotes"": [],
     ""Explanation"": ""The rule detects the creation of new accounts on the system, which could be an indication of an attacker attempting to gain access to the network.""
   },
   {
     ""Sid"": ""35471"",
     ""Technique ID"": ""T1543"",
     ""Technique Name"": ""Create or Modify System Process"",
     ""Quotes"": [],
     ""Explanation"": ""The rule detects the creation or modification of system processes, which could be an indication of an attacker attempting to gain access to the network.""
   }
 ]
 
 {
   ""Sid"": ""35471"",
   ""Technique ID"": ""T1040"",
   ""Technique Name"": ""Network Sniffing"",
   ""Quotes"": [],
   ""Explanation"": ""The rule uses fast_pattern and content matching to detect network traffic to port 6666 with specific patterns, indicating potential malicious communication.""
 }
 {}","['T1047', 'T1071', 'T1041', 'T1114', 'T1070', 'T1569', 'T1566', 'T1133', 'T1040', 'T1046', 'T1110', 'T1136', 'T1543', 'T1005', 'T1140']","['T1071', 'T1047']","['T1041', 'T1136', 'T1543', 'T1040']","['T1041', 'T1040']",['T1571']
37385,"
 {
   ""Sid"": ""37385"",
   ""Technique ID"": ""T1110"",
   ""Technique Name"": ""Brute Force"",
   ""Quotes"": [],
   ""Explanation"": ""The rule triggers based on an HTTP header containing the string \""Authorization|3A|\"" and the string \""YWRtaW46cHJpdmF0ZQ==\"". The latter string is the base64 encoded string for \""admin:private\"". This rule is detecting attempts to brute force the default password for Hirschmann devices.""
 }
 
 {}
 
 {
   ""Sid"": ""37385"",
   ""Technique ID"": ""T1110"",
   ""Technique Name"": ""Brute Force"",
   ""Quotes"": [],
   ""Explanation"": ""The rule looks for HTTP traffic with an Authorization header containing the string \""YWRtaW46cHJpdmF0ZQ==\"", which is the base64-encoded string \""admin:private\"". This suggests that the rule is detecting attempts to brute-force login to a web application using the default credentials \""admin:private\"".""
 }
 ","['T1550', 'T1021', 'T1114', 'T1591', 'T1656', 'T1528', 'T1566', 'T1190', 'T1556', 'T1110', 'T1087', 'T1136']","['T1021', 'T1566']",['T1110'],['T1110'],['T1078']
16207,"
 [
   {
     ""Sid"": ""16207"",
     ""Technique ID"": ""T1078"",
     ""Technique Name"": ""Valid Accounts"",
     ""Quotes"": [],
     ""Explanation"": ""The rule triggers when a Kerberos server overflow attempt is detected, which could be an attempt to obtain valid accounts for further exploitation.""
   },
   {
     ""Sid"": ""16207"",
     ""Technique ID"": ""T1558"",
     ""Technique Name"": ""Steal or Forge Kerberos Tickets"",
     ""Quotes"": [],
     ""Explanation"": ""The rule is specifically looking for Kerberos server overflow attempts, which could be an attempt to steal or forge Kerberos tickets.""
   }
 ]
 
 {
   ""Sid"": ""16207"",
   ""Technique ID"": ""T1558"",
   ""Technique Name"": ""Steal or Forge Kerberos Tickets"",
   ""Quotes"": [],
   ""Explanation"": ""The rule detects an attempt to exploit a vulnerability in the Kerberos V5 KAdminD klog_vsyslog server, which can be used to steal or forge Kerberos tickets.""
 }
 
 [
   {
     ""Sid"": ""16207"",
     ""Technique ID"": ""T1558"",
     ""Technique Name"": ""Steal or Forge Kerberos Tickets"",
     ""Quotes"": [],
     ""Explanation"": ""The rule detects an attempt to exploit a vulnerability in KAdminD klog_vsyslog server. Successful exploitation could allow an attacker to steal or forge Kerberos tickets, which could be used to gain unauthorized access to resources on the network.""
   }
 ]
 ","['T1078', 'T1496', 'T1189', 'T1654', 'T1558', 'T1071', 'T1203', 'T1211', 'T1106', 'T1217', 'T1134', 'T1530']","['T1189', 'T1071']","['T1078', 'T1558']","['T1558', 'T1078']",['T1550']
59927,"
 {
   ""Sid"": ""59927"",
   ""Technique ID"": ""T1105"",
   ""Technique Name"": ""Ingress Tool Transfer"",
   ""Quotes"": [],
   ""Explanation"": ""The rule detects an attempt to upload a JSP webshell, which is a tool that could be used by an adversary to gain access to a system.""
 }
 
 {}
 
 {}
 ","['T1078', 'T1113', 'T1189', 'T1105', 'T1518', 'T1137', 'T1203', 'T1556', 'T1110', 'T1059', 'T1659', 'T1134', 'T1087', 'T1098', 'T1571', 'T1497', 'T1119', 'T1020', 'T1132']","['T1189', 'T1020']",['T1105'],['T1105'],['T1094']
34037,"
 {
   ""Sid"": ""34037"",
   ""Technique ID"": ""T1047"",
   ""Technique Name"": ""Windows Management Instrumentation"",
   ""Quotes"": [],
   ""Explanation"": ""Win.Trojan.Dridex4 is a type of malware that can abuse WMI to execute malicious commands and payloads.""
 }
 
 {
   ""Sid"": ""34037"",
   ""Technique ID"": ""T1040"",
   ""Technique Name"": ""Network Sniffing"",
   ""Quotes"": [],
   ""Explanation"": ""The rule uses network sniffing techniques to detect malicious traffic.""
 }
 
 {
   ""Sid"": ""34037"",
   ""Technique ID"": ""T1071"",
   ""Technique Name"": ""Application Layer Protocol"",
   ""Quotes"": [],
   ""Explanation"": ""The Snort rule uses the http_raw_uri and http_header rules to detect HTTP traffic, indicating that the communication is using an OSI application layer protocol.""
 }
 ","['T1047', 'T1021', 'T1597', 'T1114', 'T1105', 'T1518', 'T1566', 'T1212', 'T1495', 'T1589', 'T1590', 'T1040', 'T1115', 'T1059', 'T1071', 'T1132']","['T1071', 'T1047']","['T1047', 'T1040', 'T1071']","['T1047', 'T1040']",['T1102']
46316,"
 {}
 
 {
   ""Sid"": ""46316"",
   ""Technique ID"": ""T1110"",
   ""Technique Name"": ""Brute Force"",
   ""Quotes"": null,
   ""Explanation"": ""This rule uses brute force to attempt to gain access to accounts when passwords are unknown.""
 }
 
 [
   {
     ""Sid"": ""46316"",
     ""Technique ID"": ""T1190"",
     ""Technique Name"": ""Exploit Public-Facing Application"",
     ""Quotes"": [],
     ""Explanation"": ""The rule attempts to detect an attempt to exploit a Drupal 8 remote code execution vulnerability in a web service exposed to the Internet.""
   }
 ]
 ","['T1102', 'T1047', 'T1129', 'T1114', 'T1105', 'T1195', 'T1007', 'T1112', 'T1190', 'T1110', 'T1197', 'T1136']","['T1102', 'T1047']","['T1110', 'T1190']","['T1110', 'T1190']",['T1106']
60338,"
 {}
 
 {
   ""Sid"": ""60338"",
   ""Technique ID"": ""T1041"",
   ""Technique Name"": ""Exfiltration Over C2 Channel"",
   ""Quotes"": [],
   ""Explanation"": ""The rule detects outbound connections to external IP addresses on HTTP ports, which could indicate exfiltration of data over a command and control channel.""
 }
 {""Sid"": ""60338"", ""Technique ID"": ""T1071"", ""Technique Name"": ""Application Layer Protocol"", ""Quotes"": [], ""Explanation"": ""The rule uses the 'file_data' keyword to search for the string 'command_hist[current_line] = document.shell.command.value|3B|', which is related to communication using an application layer protocol.""}","['T1080', 'T1021', 'T1114', 'T1041', 'T1567', 'T1036', 'T1049', 'T1090', 'T1190', 'T1040', 'T1092', 'T1586', 'T1071']","['T1071', 'T1021']","['T1041', 'T1071']","['T1041', 'T1071']",['T1505']
59930,"
 {}
 
 {
   ""Sid"": ""59930"",
   ""Technique ID"": ""T1104"",
   ""Technique Name"": ""Multi-Stage Channels"",
   ""Quotes"": [],
   ""Explanation"": ""The rule detects a download attempt of a JSP webshell using the `request.getParameter()` method, which is an indication of a multi-stage attack.""
 }
 
 [
   {
     ""Sid"": ""59930"",
     ""Technique ID"": ""T1114"",
     ""Technique Name"": ""Email Collection"",
     ""Quotes"": [],
     ""Explanation"": ""The rule detects attempts to download a Java web shell. Web shells are often used to gain remote access to a system and can be used to collect emails.""
   }
 ]
 ","['T1080', 'T1113', 'T1114', 'T1200', 'T1518', 'T1120', 'T1133', 'T1104', 'T1092', 'T1197', 'T1136']","['T1197', 'T1133']","['T1104', 'T1114']","['T1104', 'T1114']",['T1094']
50463,"
 {
   ""Sid"": ""50463"",
   ""Technique ID"": ""T1003"",
   ""Technique Name"": ""OS Credential Dumping"",
   ""Quotes"": [
     ""Adversaries may attempt to dump credentials to obtain account login and credential material, normally in the form of a hash or a clear text password, from the operating system and software""
   ],
   ""Explanation"": ""Mimikatz is a tool that can be used to dump credentials from the operating system. The rule is looking for traffic that is associated with Mimikatz, so it is likely that the attacker is attempting to dump credentials.""
 }
 
 {
   ""Sid"": ""50463"",
   ""Technique ID"": ""T1003"",
   ""Technique Name"": ""OS Credential Dumping"",
   ""Quotes"": [],
   ""Explanation"": ""The IDS rule contains the keyword 'Mimikatz', which is a tool used for credential dumping on Windows systems.""
 }
 
 {
   ""Sid"": ""50463"",
   ""Technique ID"": ""T1003"",
   ""Technique Name"": ""OS Credential Dumping"",
   ""Quotes"": [],
   ""Explanation"": ""The rule detects attempts to dump credentials using Mimikatz via SMB, which is a technique commonly used by adversaries to obtain account login and credential material from the operating system.""
 }
 ","['T1003', 'T1489', 'T1021', 'T1072', 'T1006', 'T1036', 'T1555', 'T1008', 'T1556', 'T1554', 'T1087', 'T1005']","['T1003', 'T1021']",['T1003'],['T1003'],['T1187']
59931,"
 {}
 
 {
   ""Sid"": ""59931"",
   ""Technique ID"": ""T1105"",
   ""Technique Name"": ""Ingress Tool Transfer"",
   ""Quotes"": [],
   ""Explanation"": ""The rule looks for the transfer of tools or files from an external system into a compromised environment, which is consistent with the definition of Ingress Tool Transfer.""
 }
 {
   ""Sid"": ""59931"",
   ""Technique ID"": ""T1105"",
   ""Technique Name"": ""Ingress Tool Transfer"",
   ""Quotes"": [],
   ""Explanation"": ""The rule detects an attempt to upload a JSP web shell, which is a tool that can be used to gain remote access to a system. This technique is commonly used by adversaries to transfer malicious tools into a compromised environment.""
 }","['T1102', 'T1505', 'T1114', 'T1105', 'T1528', 'T1588', 'T1187', 'T1040', 'T1110', 'T1020', 'T1132']","['T1505', 'T1020']",['T1105'],['T1105'],['T1094']
21038,"{
   ""Sid"": ""21038"",
   ""Technique ID"": ""T1001"",
   ""Technique Name"": ""Data Obfuscation"",
   ""Quotes"": [],
   ""Explanation"": ""The rule detects the use of the \""String.fromCharCode\"" function with multiple encoding types, which is a technique commonly used to obfuscate data in command and control traffic.""
 }
 [
   {
     ""sid"": ""21038"",
     ""technique_id"": ""T1001"",
     ""technique_name"": ""Data Obfuscation"",
     ""quotes"": [
       ""Adversaries may obfuscate command and control traffic to make it more difficult to detect""
     ],
     ""explanation"": ""The rule detects the use of the String.fromCharCode function with multiple encoding types, which is a technique used to obfuscate data in transit.""
   }
 ]
 
 {
   ""Sid"": ""21038"",
   ""Technique ID"": ""T1001"",
   ""Technique Name"": ""Data Obfuscation"",
   ""Quotes"": [
     ""Adversaries may obfuscate command and control traffic to make it more difficult to detect""
   ],
   ""Explanation"": ""The rule detects the use of String.fromCharCode with multiple encoding types, which is a technique used to obfuscate data.""
 }
 ","['T1047', 'T1593', 'T1114', 'T1036', 'T1518', 'T1012', 'T1083', 'T1027', 'T1115', 'T1134', 'T1132', 'T1001']","['T1047', 'T1027']",['T1001'],['T1001'],['T1027']
36304,"
 [
   {
     ""Sid"": ""36304"",
     ""Technique ID"": ""T1040"",
     ""Technique Name"": ""Network Sniffing"",
     ""Quotes"": [],
     ""Explanation"": ""The rule checks for outgoing traffic to external hosts on HTTP ports, which could be used for exfiltration of sensitive data.""
   },
   {
     ""Sid"": ""36304"",
     ""Technique ID"": ""T1041"",
     ""Technique Name"": ""Exfiltration Over C2 Channel"",
     ""Quotes"": [],
     ""Explanation"": ""The rule also checks for the presence of specific HTTP headers and content within the client body, which could indicate that the traffic is being used for exfiltration of sensitive data.""
   },
   {
     ""Sid"": ""36304"",
     ""Technique ID"": ""T1114"",
     ""Technique Name"": ""Email Collection"",
     ""Quotes"": [],
     ""Explanation"": ""The rule's description includes the phrase \""Run as Admin\"", which could indicate that the malware is attempting to gain elevated privileges on the target system. This could allow the malware to access and exfiltrate sensitive data, such as emails.""
   },
   {
     ""Sid"": ""36304"",
     ""Technique ID"": ""T1212"",
     ""Technique Name"": ""Exploitation for Credential Access"",
     ""Quotes"": [],
     ""Explanation"": ""The rule's description includes the phrase \""MALWARE-CNC Win.Trojan.WinPlock variant\"", which indicates that the malware is attempting to exploit vulnerabilities in the target system to gain access to credentials.""
   }
 ]
 
 {
   ""Sid"": ""36304"",
   ""Technique ID"": ""T1047"",
   ""Technique Name"": ""Windows Management Instrumentation"",
   ""Quotes"": [],
   ""Explanation"": ""The rule triggers on HTTP traffic containing the string \""/wp-content/plugins/WPCoreLog/log.php?rnd=\"", which is associated with the WinPlock Trojan. WinPlock uses WMI to establish persistence and execute malicious commands.""
 }
 
 {}
 ","['T1047', 'T1041', 'T1189', 'T1114', 'T1036', 'T1553', 'T1566', 'T1212', 'T1040', 'T1092', 'T1037', 'T1132', 'T1485', 'T1565', 'T1005']","['T1189', 'T1047']","['T1040', 'T1041', 'T1114', 'T1212', 'T1047']","['T1047', 'T1041']",['T1176']
